source,target,score
UBERON_0000077,M0022032,0.562449292479265
UBERON_0000077,M0005720,0.5581021044150212
UBERON_0000077,M0443761,0.5578861406820574
UBERON_0000079,M0009164,0.9114131176783684
UBERON_0000079,M0022532,0.8646665813139475
UBERON_0000079,M0007559,0.8323892292771444
UBERON_0000079,M0019639,0.8316704464040687
UBERON_0000079,M0022393,0.8296501911103317
UBERON_0000079,M0009158,0.8215419446675988
UBERON_0000079,M0007146,0.8110120222819847
UBERON_0000079,M0021193,0.808735406754278
UBERON_0000079,M0018930,0.7902264770676607
UBERON_0000079,M0020274,0.786100717817404
UBERON_0000086,M0023153,0.8729427449810466
UBERON_0000086,M0023163,0.7494490876148672
UBERON_0000086,M0000267,0.727998836508933
UBERON_0000086,M0015608,0.6928613455227887
UBERON_0000086,M0020286,0.6527108627548733
UBERON_0000086,M0015307,0.6352403941116344
UBERON_0000086,M0008175,0.6274515075131946
UBERON_0000086,M0019641,0.6180248864013326
UBERON_0000086,M0023922,0.6137468050279199
UBERON_0000086,M0007559,0.6065407182790367
UBERON_0000093,M0013361,0.5805657056257266
UBERON_0000093,M0016831,0.5672195930692384
UBERON_0000093,M0006892,0.5526769409660754
UBERON_0000093,M0500779,0.5516450254679073
UBERON_0000093,M0005283,0.5475978764890527
UBERON_0000093,M0028723,0.5417312605580656
UBERON_0000093,M0003697,0.5362228447154149
UBERON_0000093,M0020291,0.5310566888965567
UBERON_0000093,M0008849,0.5307331414306082
UBERON_0000093,M0020656,0.5223011462955659
UBERON_0000094,M0006892,0.6470285932082477
UBERON_0000094,M0456567,0.6141930070138467
UBERON_0000094,M0020308,0.6051510528895723
UBERON_0000094,M0013361,0.5830416304624249
UBERON_0000094,M0008234,0.5801296139187353
UBERON_0000094,M0022227,0.5787418145096577
UBERON_0000094,M0016831,0.5699746660613632
UBERON_0000094,M0008235,0.5544464425740792
UBERON_0000094,M0020656,0.5442196112879322
UBERON_0000094,M0016307,0.5437410738347696
UBERON_0000101,M0012740,0.7643942847061768
UBERON_0000101,M0002960,0.7457595509952241
UBERON_0000101,M0018121,0.729268773579629
UBERON_0000101,M0002961,0.7154048472778292
UBERON_0000101,M0018913,0.6812266724347794
UBERON_0000101,M0021743,0.661749197339133
UBERON_0000101,M0017040,0.6537743146373824
UBERON_0000101,M0002962,0.6178986462495258
UBERON_0000101,M0024242,0.6063975203877678
UBERON_0000101,M0018141,0.5953161491136804
UBERON_0000114,M0024242,0.7385893904604945
UBERON_0000114,M0529227,0.7133881499691206
UBERON_0000114,M0017040,0.7077893822360697
UBERON_0000114,M0018121,0.7067399708303681
UBERON_0000114,M0012740,0.6874723483658711
UBERON_0000114,M0002961,0.676075347864786
UBERON_0000114,M0002960,0.6675154687273006
UBERON_0000114,M0328056,0.6647285447403062
UBERON_0000114,M0025409,0.6581117657801978
UBERON_0000114,M0021743,0.656901127108445
UBERON_0000115,M0328056,0.8314241871667197
UBERON_0000115,M0529227,0.8250538731043972
UBERON_0000115,M0018121,0.7976869132123887
UBERON_0000115,M0002960,0.7809826032020614
UBERON_0000115,M0002961,0.77191229542567
UBERON_0000115,M0014486,0.757257946206137
UBERON_0000115,M0024242,0.7471651187265775
UBERON_0000115,M0012740,0.7387131108991227
UBERON_0000115,M0021743,0.7322534001348733
UBERON_0000115,M0025409,0.7106634552565771
UBERON_0000117,M0021743,0.8252479642640916
UBERON_0000117,M0002960,0.8016204733351766
UBERON_0000117,M0002961,0.7761076454612821
UBERON_0000117,M0018913,0.7736144074887046
UBERON_0000117,M0328056,0.7705584952140357
UBERON_0000117,M0012740,0.7617179542909227
UBERON_0000117,M0018121,0.7281571532276326
UBERON_0000117,M0014485,0.7045584524003153
UBERON_0000117,M0018888,0.7015478029519542
UBERON_0000117,M0015010,0.696796500532971
UBERON_0000119,M0029063,0.658748787793704
UBERON_0000119,M0007554,0.644561691050966
UBERON_0000119,M0011572,0.6138079162594362
UBERON_0000119,M0007437,0.5973656687428871
UBERON_0000119,M0578089,0.5959462287996151
UBERON_0000119,M0019925,0.5880501761582577
UBERON_0000119,M0006892,0.5875160713057563
UBERON_0000119,M0456567,0.5832346772354706
UBERON_0000119,M0005176,0.5828558254147806
UBERON_0000119,M0018939,0.574490752174253
UBERON_0000122,M0014647,0.703930502865091
UBERON_0000122,M0029079,0.6968061951583103
UBERON_0000122,M0002052,0.6858694722405952
UBERON_0000122,M0025196,0.6804706115709344
UBERON_0000122,M0011531,0.6699223853817118
UBERON_0000122,M0014736,0.6585196478434622
UBERON_0000122,M0029077,0.6457575298542938
UBERON_0000122,M0016349,0.632345714328692
UBERON_0000122,M0014681,0.6265784823062651
UBERON_0000122,M0027134,0.6168137519791049
UBERON_0000125,M0029079,0.7031131082089043
UBERON_0000125,M0029077,0.702819407225532
UBERON_0000125,M0014681,0.6949187903872622
UBERON_0000125,M0003691,0.6795298174927586
UBERON_0000125,M0592761,0.678716319449962
UBERON_0000125,M0014736,0.6779857134048942
UBERON_0000125,M0003801,0.6770308725419014
UBERON_0000125,M0021263,0.6718243472501721
UBERON_0000125,M0328548,0.6640126402564624
UBERON_0000125,M0328577,0.6560074292159308
UBERON_0000126,M0005281,0.8369755756134933
